rank,artist,spotify_id,listeners,daily_change_listeners,peak_listeners
316,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,24352804,60214,34820218
317,Rels B,2IMZYfNi21MGqxopj9fWx8,24275366,-86598,27242105
318,The Cure,7bu3H8JO7d0UbMoVzbo70s,24237350,61533,24619061
319,Yung Beef,1rTUwYS38LkQTlT2fhikch,24220303,54577,25365505
320,B.o.B,5ndkK3dpZLKtBklKjxNQwT,24204564,101007,25404289
321,TV Girl,0Y6dVaC9DZtPNH4591M42W,24128725,7888,24308827
322,Natanael Cano,0elWFr7TW8piilVRYJUe4P,24082949,12716,28962500
323,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,24074055,-34378,27875326
324,Disco Lines,5Kmr0b3ip8g9P2i0dLTC3Z,23938828,9359,28255907
325,She & Him,3CIRif6ZAedT7kZSPvj2A4,23918330,42277,24879775
326,T-Pain,3aQeKQSyrW4qWr35idm0cy,23901730,57968,26892783
327,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,23867991,-22230,27880888
328,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,23862822,13005,26498835
329,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,23843030,-34124,28235688
330,MC Meno K,1CbQrKvCpEnekM3QMGJtXK,23749431,18421,23749431
331,Tyga,5LHRHt1k9lMyONurDHEdrp,23747995,37651,26150613
332,Mitski,2uYWxilOVlUdk4oV9DvwqK,23603629,28948,39387536
333,Eagles,0ECwFtbIWEVNwjlrfc6xoL,23553765,95998,46887140
334,Nelly,2gBjLmx6zQnFGQJCAQpRgw,23521241,26194,24356935
335,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,23435174,-92926,31302762
336,Shashwat Sachdev,465OXuCU8YZNmVG1leLwQ9,23395765,-133362,24264617
337,Shilpa Rao,19LIHDDSHBD5NyYHI3gpzB,23332087,-109881,28394666
338,Keane,53A0W3U0s8diEn9RhXQhVz,23256874,-46289,25940688
339,beabadoobee,35l9BRT7MXmM8bv2WDQiyB,23230391,22771,26896155
340,Vishal Dadlani,6CXEwIaXYfVJ84biCxqc9k,23202472,-43465,24304291
341,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,23169790,70515,41066058
342,De La Soul,1Z8ODXyhEBi3WynYw0Rya6,23150437,125985,26335384
343,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,23145485,9682,59210566
344,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,23077071,6944,52355319
345,Jowell & Randy,4IMAo2UQchVFyPH24PAjUs,23073779,13397,23073779
346,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,23038484,-47691,28549479
347,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,23037491,35592,27310489
348,Alok,0NGAZxHanS9e0iNHpR8f2W,22784580,13122,33578843
349,benny blanco,5CiGnKThu5ctn9pBxv7DGa,22779444,35372,37348214
350,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,22731539,24965,22955849
351,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,22687199,49184,34537623
352,U2,51Blml2LZPmy7TTiAg47vQ,22647613,11350,23105751
353,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,22636520,-42021,41619008
354,Amit Trivedi,7HCqGPJcQTyGJ2yqntbuyr,22585207,-81522,22932534
355,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,22507233,-22626,23227683
356,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,22500766,-121286,26495861
357,MÃ¥neskin,0lAWpj5szCSwM4rUMHYmrr,22340175,85494,26818201
358,John Legend,5y2Xq6xcjJb2jVM54GHK3t,22334771,3008,37946781
359,Javed Ali,4W91bbPB2CTSsHwt7eqNl7,22305361,-95302,23768893
360,Camilo,28gNT5KBp7IjEOQoevXf9N,22192928,-14399,24802954
361,FloyyMenor,7CvTknweLr9feJtRGrpDBy,22167754,7951,42961167
362,Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,22094714,-1659,22184224
363,Mc Gw,0f1IECbrVV952unZkzrsg2,22053914,7932,24214206
364,d4vd,5y8tKLUfMvliMe8IKamR32,22025106,-67869,39826084
365,JVKE,164Uj4eKjl6zTBKfJLFKKK,21944587,66243,31684143
366,Disclosure,6nS5roXSAGhTGr34W6n7Et,21937377,20259,25677970
367,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,21917085,19789,22903088
368,Sachet-Parampara,1SyKki7JI1AZNKwgNMkn25,21902668,-119158,24339737
369,Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,21878351,59739,21878351
370,Jelly Roll,19k8AgwwTSxeaxkOuCQEJs,21873806,-30883,31608967
371,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,21848345,-33099,27486398
372,HUGEL,5PlfkPxwCpRRWQJBxCa0By,21840550,57302,27668900
373,Sajid-Wajid,3qdu3XhzSzkRhbwdFKnSuw,21617794,-88633,21920786
374,Luis Miguel,2nszmSgqreHSdJA3zWPyrW,21543909,7443,26346555
375,Prince,5a2EaR3hamoenG9rDuVn8j,21497700,-48464,25947749
376,Grupo Firme,1dKdetem2xEmjgvyymzytS,21467593,12372,22498491
377,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,21464626,164321,26595110
378,Labrinth,2feDdbD5araYcm6JhFHHw7,21411964,-7672,36829106
379,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,21354233,-40104,24564987
380,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,21342956,54538,23378244
381,Kunaal Vermaa,52XgeWw24o4klNdfwvB0Vx,21320935,-130869,22295359
382,Sech,77ziqFxp5gaInVrF2lj4ht,21257051,-16008,23591625
383,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,21244265,7923,29389696
384,Myles Smith,3bO19AOone0ubCsfDXDtYt,21171100,-19947,28960193
385,Anu Malik,71hjb5G92mGoKRSAW3Cj00,21153906,-149988,24070292
386,Luis R Conriquez,0pePYDrJGk8gqMRbXrLJC8,21127320,10855,23062711
387,a-ha,2jzc5TC5TVFLXQlBNiIUzE,21089711,-45394,28104014
388,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,21067821,18537,36503461
389,Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,20943574,179561,28725197
390,F1 The Album,3aly4xJOy3LVznzvRIvFYC,20913212,-28614,37299998
391,Gabito Ballesteros,6Sbl0NT50roqWvy746MfVf,20836052,9464,24111439
392,Mora,0Q8NcsJwoCbZOHHW63su5S,20833540,-80721,27760085
393,Ella Langley,6BRxQ8cD3eqnrVj6WKDok8,20812366,108955,20812366
394,Daya,6Dd3NScHWwnW6obMFbl1BH,20798097,-71478,23051287
395,Yo Yo Honey Singh,7uIbLdzzSEqnX0Pkrb56cR,20783263,-96109,23412544
396,Journey,0rvjqX7ttXeg3mTy8Xscbt,20780233,45537,26816449
397,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,20753023,141098,25445001
398,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,20740343,8403,21569712
399,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,20729989,-4002,23962214
400,The Offspring,5LfGQac0EIXyAN8aUwmNAQ,20721756,49037,21326758
401,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,20687865,84601,28077809
402,MC Ryan SP,75i9GaW2MJUgt4BkdUnuUY,20680230,-48043,22472824
403,George Michael,19ra5tSw0tWufvUp8GotLo,20677401,16088,31867957
404,Christian Nodal,0XwVARXT135rw8lyw1EeWP,20658577,-11044,24683573
405,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e,20652101,-5315,26738598
406,Neeti Mohan,3ZxZ03fj3tXBZHZWzvaLSM,20624157,-125871,22105912
407,R.E.M.,4KWTAlx2RvbpseOGMEmROg,20609559,-15721,21308078
408,W Sound,5uwa6tAMMfNbBFIHiI6NV4,20589533,-109474,26991606
409,BigXthaPlug,6qxpnaukVayrQn6ViNvu9I,20547153,-31378,22793275
410,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,20540686,-34767,38727164
411,Rahat Fateh Ali Khan,3OLGltG8UPIea8sA4w0yg0,20467868,-76186,21121142
412,Imogen Heap,6Xb4ezwoAQC4516kI89nWz,20347221,-39278,22528883
413,Jubin Nautiyal,1tqysapcCh1lWEAc9dIFpa,20321372,-172148,23979989
414,Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,20261215,38586,21581896
415,EsDeeKid,0EyhkwP3UnwGFBy6xwKjSy,20254103,-86428,22594407
416,Fred again..,4oLeXFyACqeem2VImYeBFe,20214755,38380,21109671
417,Sachet Tandon,6WOdPJmexxFINcKMkP2jMG,20214327,-92016,23730756
418,Faheem Abdullah,05etL4pzWd6TSv1x5WrlG3,20210079,-110951,30931323
419,Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6,20166485,-82009,21105958
420,Julieta Venegas,2QWIScpFDNxmS6ZEMIUvgm,20152313,-23689,20328506
421,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,20140570,-17590,21034317
422,Lenny TavÃ¡rez,1pQWsZQehhS4wavwh7Fnxd,20120226,31792,22544589
423,Skrillex,5he5w2lnU9x7JFhnwcekXX,20118216,-4474,23635431
424,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,20082696,-41070,28259185
425,Parampara Tandon,1E6arsXf5Fgsnv9YpSzjpE,20033264,-111079,23532260
426,Reik,0vR2qb8m9WHeZ5ByCbimq2,20026880,28140,22018792
427,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,20012559,9082,23390242
428,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,20003196,29514,21370406
429,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,19967259,9797,22821691
430,Coolio,3y24n3XhZ96wgwRXjvS17T,19961096,30829,21308181
431,Lata Mangeshkar,61JrslREXq98hurYL2hYoc,19926023,-122561,20778642
432,Train,3FUY2gzHeIiaesXtOAdB7A,19811339,137924,29211060
433,Baby Keem,5SXuuuRpukkTvsLuUknva1,19781787,167152,23094570
434,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,19727062,-3765,26610747
435,Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,19717915,79590,22437225
436,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,19642944,-162802,24307420
437,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,19639701,-263873,19932037
438,Lauv,5JZ7CnR6gTvEMKX4g70Amv,19635324,13109,22804645
439,Nadhif Basalamah,6UgERnTHmjk3qXM9x5vzyO,19621246,-52271,20306509
440,Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,19610811,67864,25456801
441,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,19608557,17426,21168577
442,De La Ghetto,3EiLUeyEcA6fbRPSHkG5kb,19511600,41765,21703557
443,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT,19478414,8378,23118141
444,Bryant Myers,6w9ToX5slZ4uIdmD17hJ3c,19474236,10733,19474236
445,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,19465837,-11100,20474332
446,Dido,2mpeljBig2IXLXRAFO9AAs,19404367,1564,21688560
447,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,19367256,-11619,34912997
448,Big Sean,0c173mlxpT3dSFRgMO8XPh,19308639,-3935,29499746
449,Banda MS de Sergio LizÃ¡rraga,2C6i0I5RiGzDKN9IAF8reh,19293219,-4716,19991123
450,S. P. Balasubrahmanyam,2ae6PxICSOZHvjqiCcgon8,19256257,-79899,19851480
451,Hotel Ugly,35WVTyRnKAoaGExqgktVyb,19253409,86075,23321907
452,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,19249347,38704,19514562
453,Alejandro Sanz,5sUrlPAHlS9NEirDB8SEbF,19188047,25171,22611713
454,Young Miko,3qsKSpcV3ncke3hw52JSMB,19178347,-106356,33633855
455,Noriel,3RtNN1VnooWEn3KQk03DUL,19126011,36741,19126011
456,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,19096431,62541,67762626
457,Muse,12Chz98pHFMPJEknJQMWvI,19092475,-26995,19365096
458,Kailash Kher,4oVMLzAqW6qhRpZWt8fNw4,19087709,-86879,20132335
459,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,19017545,-15265,25934585
460,Xavi,3Me35AWHCGqW4sZ7bWWJt1,18955048,-29352,31501727
461,Lil Durk,3hcs9uc56yIGFCSy9leWe7,18937259,18424,34773282
462,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,18934895,29216,34322910
463,Foreigner,6IRouO5mvvfcyxtPDKMYFN,18874993,12030,19773078
464,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,18862852,-19178,64175583
465,CÃ©line Dion,4S9EykWXhStSc15wEx8QFK,18835833,798,38976847
466,Juanes,0UWZUmn7sybxMCqrw9tGa7,18831743,-1738,19298882
467,Summer Walker,57LYzLEk2LcFghVwuWbcuS,18821465,-696,28542051
468,Bob Sinclar,5YFS41yoX0YuFY39fq21oN,18821381,91896,18821381
469,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,18809813,45522,21336382
470,blink-182,6FBDaR13swtiWwGhX1WQsP,18786224,52145,22103116
471,Jessie J,2gsggkzM5R49q6jpPvazou,18777421,-50705,23379270
472,JuliÃ³n Ãlvarez y su NorteÃ±o Banda,1bfl0AU8SqmLkElptOprhC,18731694,-18052,19941073
473,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,18717664,49389,18717664
474,Shaarib Toshi,0FJz7XR37hH69traaHLijA,18674650,-76545,18920417
475,GIMS,0GOx72r5AAEKRGQFn3xqXK,18605566,-25057,19102387
476,FISHER,1VJ0briNOlXRtJUAzoUJdt,18584307,61187,19632720
477,The 1975,3mIj9lX2MWuHmhNCA7LSCW,18569277,7975,19088784
478,Marco Antonio SolÃ­s,3tJnB0s6c3oXPq1SCCavnd,18568337,-7106,21194355
479,Migos,6oMuImdp5ZcFhWP0ESe6mG,18545279,-12364,20299307
480,Kausar Munir,3GBSge8pq7mpezUQl0GAOA,18531019,-87336,21771072
481,Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,18505615,93327,18505615
482,Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,18503412,7527,24535929
483,MGMT,0SwO7SWeDHJijQ3XNS7xEE,18498843,68551,19657512
484,Karan Aujla,6DARBhWbfcS9E4yJzcliqQ,18497202,-115232,21507769
485,Annie Lennox,5MspMQqdVbdwP6ax3GXqum,18489271,-3414,22249919
486,L.V.,2LhsePRtgCo4THVKULQBL7,18457006,17259,19939437
487,Devi Sri Prasad,5sSzCxHtgL82pYDvx2QyEU,18442302,-80495,20167765
488,Aditya Rikhari,3ozYqVCLohfpXIhalkhM8D,18436877,-167598,25858107
489,Hariharan,2NoJ7NuNs9nyj8Thoh1kbu,18396244,-44993,18803223
490,Jeremih,3KV3p5EY4AvKxOlhGHORLg,18386396,-25331,18664518
491,Tulsi Kumar,0T1CMVkqffHlqEk4BcAph1,18382804,-117702,20616552
492,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,18368765,-43767,32443596
493,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,18366771,11040,29777553
494,Weezer,3jOstUTkEu2JkjvRdBA5Gu,18320244,136754,18320244
495,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,18283933,20945,22503741
496,Yan Block,6TKygPpVT29oGUogu4J9Ec,18263114,13968,18752600
497,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,18256555,2804,35811664
498,Addison Rae,4gvjmrtzydbMpyJaXUtwvP,18252021,7929,18306026
499,JID,6U3ybJ9UHNKEdsH7ktGBZ7,18211939,-16014,34163239
500,DJ Japa NK,1bpnl8qbR9GxmiNlkEufW6,18208068,-50276,19644779
501,Mc Rodrigo do CN,449rEPoJUfZNnXX9UnUUbi,18188454,-22757,19213689
502,Scorpions,27T030eWyCQRmDyuvr1kxY,18146460,3852,18362645
503,Anuv Jain,4gdMJYnopf2nEUcanAwstx,18132301,-97954,19873092
504,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,18081817,-16686,37597256
505,Rochak Kohli,3dN9MQpjIyNxyeRfz4EDZe,18081251,-88679,19904963
506,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,18066703,-51999,28149740
507,Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq,18055366,19645,32190133
508,Jeet Gannguli,2kkQthS9OLpK4UqNWYqoVl,18051782,-26882,18298846
509,Victor Mendivil,5YqI7p8zYsOpKJtjxYdOce,18043294,36907,18043294
510,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,18036745,-11805,20643088
511,Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,18030551,-15322,36995746
512,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,18013035,-5833,28676261
513,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,17959766,9085,23016594
514,Roop Kumar Rathod,03SZmfKAgYRQKUwy0EoJUa,17950558,-170528,21944227
515,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,17916189,18803,22882543
516,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,17915576,64259,25807659
517,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,17849339,-77187,20323998
518,Alphaville,0xliTEbFfy5HQHvsTknTkX,17834877,-1067,22723241
519,Zedd,2qxJFvFYMEDqd7ui6kSAcq,17826983,-32290,18344650
520,Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,17769850,-34238,19375345
521,Mon Laferte,4boI7bJtmB1L3b1cuL75Zr,17764404,72325,17764404
522,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,17735502,14622,17879276
523,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,17717897,-43149,22402786
524,Deftones,6Ghvu1VvMGScGpOUJBAHNH,17707193,4459,18168600
525,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,17653945,54619,28855344
526,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,17621450,-13122,25315155
527,Sukhwinder Singh,19MVxKZZdPj2X0F8pi0OCT,17614863,-82523,17809288
528,slxughter,1M02J1PLobtQYok93DEvVa,17595038,20375,17595038
529,CeeLo Green,5nLYd9ST4Cnwy6NHaCxbj8,17581451,28900,19051914
530,Bomba EstÃ©reo,5n9bMYfz9qss2VOW89EVs2,17565388,-222740,18055394
531,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,17562561,55290,31120876
532,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,17536860,119127,17536860
533,Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,17524899,-1441,26919900
534,Chino Pacas,2rmkQLzj0k4nZdQehOUByO,17491138,-6664,21601531
535,Badshah,0y59o4v8uw5crbN9M3JiL1,17471150,-77648,23042104
536,Tones And I,2NjfBq1NflQcKSeiDooVjY,17440370,-13009,18841075
537,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,17434269,-60586,25204710
538,Gym Class Heroes,4IJczjB0fJ04gs4uvP0Fli,17413768,164444,17428288
539,Stromae,5j4HeCoUlzhfWtjAfM1acR,17373037,-36694,25659827
540,Darell,1TtXnWcUs0FCkaZDPGYHdf,17340274,38668,22214709
541,Grupo Menos Ã Mais,6vTqEFbTtTRJsuIpzZgjxi,17332327,14636,21136047
542,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,17301449,41091,20327383
543,Wale,67nwj3Y5sZQLl72VNUHEYE,17286729,12307,18334727
544,Boney M.,54R6Y0I7jGUCveDTtI21nb,17204375,-37965,24770644
545,Alejandro FernÃ¡ndez,6sq1yF0OZEWA4xoXVKW1L9,17201839,27743,18505932
546,Clairo,3l0CmX0FuQjFxr8SK7Vqag,17198367,-10398,20395711
547,Joan Sebastian,7FsRH5bw8iWpSbMX1G7xf1,17182412,-37453,17454612
548,Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,17109332,63848,17109332
549,Milo j,19HM5j0ULGSmEoRcrSe5x3,17091906,-11389,21285336
550,Sameer Anjaan,5sifufajls8Q6k04Y4F8mH,17081608,-143178,18284400
551,Christina Perri,7H55rcKCfwqkyDFH9wpKM6,17075865,32900,19427557
552,Zion,1pgDilWYDWLoOgGjf1iHNu,17059587,31408,17059587
553,PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,17055450,14875,17166253
554,TWICE,7n2Ycct7Beij7Dj7meI4X0,17012626,-46109,27003979
555,Ajay-Atul,5fvTHKKzW44A9867nPDocM,16988697,-35291,17773933
556,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,16988564,-8700,34634829
557,Calibre 50,4jogXSSvlyMkODGSZ2wc2P,16986876,10102,16986876
558,Madhubanti Bagchi,4ojkMVHjuDZgDXSJy5qs2h,16960988,-108446,19090841
559,Mc JacareÌ,6qrqAYlS6lUj2BVXax7SZW,16912467,-42869,18094889
560,Gotye,2AsusXITU8P25dlRNhcAbG,16899957,49671,18956932
561,Jaani,5gZhfbckaWo89OzDSk3gdT,16873110,-98496,21270757
562,Jasmine Sandlas,0mJDQBWytBhOh5JB1DOQ1c,16847047,-92148,19177628
563,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,16815091,-22054,17205388
564,Benny Dayal,61if35zz1W11GejEkxTLEQ,16812177,-68344,17538357
565,Los Ãngeles Azules,0ZCO8oVkMj897cKgFH7fRW,16811580,-370,19765045
566,Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,16782167,41203,18776585
567,Juan Luis Guerra 4.40,3nlpTZci9O5W8RsNoNH559,16774584,19517,16774584
568,Rvssian,1fctva4kpRbg2k3v7kwRuS,16771729,-790,27438055
569,Andrew Choi,7JBaynR7JFeniONqbnn1U4,16766552,-54947,35817520
570,Latto,3MdXrJWsbVzdn6fe5JYkSQ,16762521,-59858,38062951
571,Yebba,1ooV8YZC1KbpEcrmI8WH0F,16730742,24111,16730742
572,KISS,07XSN3sPlIlB2L2XNcTwJw,16717943,749,18269205
573,Tony Dize,3LKXWvXFWrkwUzJWxzwVpW,16714274,-25660,16739934
574,La Arrolladora Banda El LimÃ³n De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,16709708,-21196,16973739
575,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,16648167,-13024,47203544
576,mikeeysmind,0g0ZYLiNYI4kMg8MX76bkN,16646081,9122,17314961
577,Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs,16644891,-35418,17350893
578,Bob Dylan,74ASZWbe4lXaubB36ztrGX,16628919,18116,17764681
579,Grupo Marca Registrada,1gW6pz5n1aK249L0GvfQCC,16625786,-55971,22007861
580,De La Rose,54seKvtsZauR1iauN0ptpo,16620293,75238,19272035
581,Idgitaf,7pFWMC2E7h8eL3SZyHRsRq,16617573,-95131,19053894
582,Billy Idol,7lzordPuZEXxwt9aoVZYmG,16610962,-3282,17815921
583,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,16593517,45926,23065545
584,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,16592776,37010,20473975
585,Jatin-Lalit,4YgUVg4p7xtMOrOS4GjiJZ,16580357,-89027,17504548
586,Little Mix,3e7awlrlDSwF3iM0WBjGMp,16580024,21595,19963380
587,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,16549229,15975,18883784
588,Arcane,57nPqD7z62gDdq37US9XJR,16509842,-40730,33507367
589,Lin-Manuel Miranda,4aXXDj9aZnlshx7mzj3W1N,16490453,37173,16968839
590,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,16481439,-64051,19801720
591,Alesso,4AVFqumd2ogHFlRbKIjp1t,16451111,-36815,21319973
592,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,16443573,771,21981333
593,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq,16443253,61275,16443253
594,Ben E. King,3plJVWt88EqjvtuB4ZDRV3,16423584,205239,16608335
595,Duki,1bAftSH8umNcGZ0uyV7LMg,16413349,9280,26492455
596,Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,16403121,-6251,17651896
597,Topic,0u6GtibW46tFX7koQ6uNJZ,16399313,-1995,22576619
598,GloRilla,2qoQgPAilErOKCwE2Y8wOG,16366497,-46702,28822517
599,TINI,7vXDAI8JwjW531ouMGbfcp,16366191,13269,26064686
600,Wisin,3E6xrwgnVfYCrCs0ePERDz,16337984,3417,18202394
601,NATTI NATASHA,1GDbiv3spRmZ1XdM1jQbT7,16326109,20381,17498549
602,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,16323535,20837,16561931
603,ZXKAI,5tIkxADHN80ca0K6HCpWIt,16310767,36935,16310767
604,bees & honey,2OFij1ppCwYFCOTq7vzafi,16297203,85030,29859569
605,Calle 24,6dLuQ5qXxIuWc5urxfIiZR,16284242,4287,18990432
606,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,16268669,24173,17854254
607,John Newman,34v5MVKeQnIo0CWYMbbrPf,16262371,-34752,16350338
608,Asha Bhosle,5as8A4G47Ohu9NSWs3Je8U,16214773,-100657,17161958
609,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,16214200,-7219,16847745
610,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,16178656,17332,16379175
611,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,16151857,-7166,17743713
612,Carlos Vives,4vhNDa5ycK0ST968ek7kRr,16114576,-14349,18576958
613,John Mayer,0hEurMDQu99nJRq8pTxO14,16107244,4286,19806976
614,WILLOW,3rWZHrfrsPBxVy692yAIxF,16095968,11264,16317114
615,AlemÃ¡n,4QFG9KrGWEbr6hNA58CAqE,16094608,3077,23547346
616,MXZI,7kk9ucvRJim0NMM89Lml2Y,16047101,-7755,23191469
617,Gente De Zona,2cy1zPcrFcXAJTP0APWewL,16036495,39527,16074661
618,Dave Stewart,7gcCQIlkkfbul5Mt0jBQkg,16006049,556,19362767
619,WizTheMc,3ebS2RuCq8QeLyndUDmgB5,16002679,65437,29814765
620,Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,16001160,-24653,20251491
621,Jonita Gandhi,00sCATpEvwH48ays7PlQFU,15998688,-102656,18343744
622,Kacey Musgraves,70kkdajctXSbqSMJbQO424,15980918,31189,27365334
623,K. S. Chithra,1VF37SSW3iRYR0u2v9ItdL,15975754,-19936,15995690
624,SalimâSulaiman,6ohaQzKaXrobAL8paLSaxq,15955131,-84810,16904157
625,Kumar Sanu,4K6blSRoklNdpw4mzLxwfn,15944925,-112391,16478599
626,League of Legends,47mIJdHORyRerp4os813jD,15943000,-26101,26494221
627,Kimbra,6hk7Yq1DU9QcCCrz9uc0Ti,15926723,55610,17862679
628,DJ Luian,64aJYyrXljOodnUG6jvhRD,15925475,-5787,19413064
629,Gabry Ponte,5ENS85nZShljwNgg4wFD7D,15920426,-444,20812009
630,Sting,0Ty63ceoRnnJKVEYP0VQpk,15911049,-13800,15960781
631,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,15895990,-27,40132836
632,will.i.am,085pc2PYOi8bGKj0PNjekA,15841883,7685,16450961
633,Slipknot,05fG473iIaoy82BF1aGhL8,15834386,-15741,15877616
634,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,15793301,1675,26134547
635,Shania Twain,5e4Dhzv426EvQe3aDb64jL,15788699,29164,17682454
636,Danger Mouse,2dBj3prW7gP9bCCOIQeDUf,15738808,25808,17141937
637,T.I.,4OBJLual30L7gRl5UkeRcT,15737026,405,15770795
638,Palak Muchhal,3yMmYEklQ7gLOZXEFNd3xr,15732839,-99238,17887750
